DateTime,Month,Site,speed,n
11/5/19,November,butler,0.1243,10
11/5/19,November,butler,0.18775,8
11/5/19,November,butler,0.257142857,7
11/5/19,November,butler,0.269833333,6
11/5/19,November,butler,0.2954,5
11/5/19,November,butler,0.1156,5
11/5/19,November,butler,0.13925,8
11/5/19,November,butler,0.0999,10
11/5/19,November,butler,0.105416667,12
11/5/19,November,butler,0.082461538,13
11/5/19,November,butler,0.075357143,14
11/5/19,November,butler,0.108857143,14
11/5/19,November,butler,0.0845,12
11/5/19,November,butler,0.1157,10
11/5/19,November,butler,0.261,8
11/5/19,November,butler,0.281166667,6
11/5/19,November,butler,0.31625,4
11/6/19,November,butler,0.2135,4
11/6/19,November,butler,0.0888,5
11/6/19,November,butler,0.10575,8
11/6/19,November,butler,0.087,10
11/6/19,November,butler,0.086,12
11/6/19,November,butler,0.115384615,13
11/6/19,November,butler,0.086076923,13
11/6/19,November,butler,0.061416667,12
11/6/19,November,butler,0.1411,10
11/6/19,November,butler,0.148,8
11/6/19,November,butler,0.175333333,6
11/6/19,November,butler,0.1758,5
11/6/19,November,butler,0.1032,5
11/6/19,November,butler,0.15,6
11/6/19,November,butler,0.0645,8
11/6/19,November,pellicer,0.4308,5
11/6/19,November,butler,0.064181818,11
11/6/19,November,pellicer,0.296333333,6
11/6/19,November,butler,0.081153846,13
11/6/19,November,pellicer,0.384714286,7
11/6/19,November,butler,0.086214286,14
11/6/19,November,pellicer,0.42725,8
11/6/19,November,butler,0.0804,15
11/6/19,November,pellicer,0.349375,8
11/6/19,November,butler,0.096466667,15
11/6/19,November,pellicer,0.317625,8
11/6/19,November,butler,0.079923077,13
11/6/19,November,pellicer,0.3195,8
11/6/19,November,butler,0.142909091,11
11/6/19,November,pellicer,0.437875,8
11/6/19,November,butler,0.160333333,9
11/6/19,November,pellicer,0.587,7
11/6/19,November,butler,0.190285714,7
11/6/19,November,pellicer,0.660666667,6
11/7/19,November,butler,0.2525,6
11/7/19,November,pellicer,0.9362,5
11/7/19,November,butler,0.1174,5
11/7/19,November,pellicer,0.983,5
11/7/19,November,butler,0.118285714,7
11/7/19,November,pellicer,0.4704,5
11/7/19,November,butler,0.084111111,9
11/7/19,November,pellicer,0.696,6
11/7/19,November,butler,0.080818182,11
11/7/19,November,pellicer,0.575333333,6
11/7/19,November,butler,0.081923077,13
11/7/19,November,pellicer,0.474285714,7
11/7/19,November,butler,0.062733333,15
11/7/19,November,pellicer,0.464125,8
11/7/19,November,butler,0.130533333,15
11/7/19,November,pellicer,0.4675,8
11/7/19,November,butler,0.075692308,13
11/7/19,November,pellicer,0.354125,8
11/7/19,November,butler,0.097272727,11
11/7/19,November,pellicer,0.325,8
11/7/19,November,butler,0.175222222,9
11/7/19,November,pellicer,0.505428571,7
11/7/19,November,butler,0.192428571,7
11/7/19,November,pellicer,0.4195,6
11/7/19,November,butler,0.236333333,6
11/7/19,November,pellicer,0.329166667,6
11/7/19,November,butler,0.2102,5
11/7/19,November,pellicer,0.3478,5
11/7/19,November,butler,0.0845,6
11/7/19,November,pellicer,0.6154,5
11/7/19,November,butler,0.071222222,9
11/7/19,November,pellicer,0.450333333,6
11/7/19,November,butler,0.051636364,11
11/7/19,November,pellicer,0.223142857,7
11/7/19,November,butler,0.054615385,13
11/7/19,November,pellicer,0.317,7
11/7/19,November,butler,0.071642857,14
11/7/19,November,pellicer,0.24775,8
11/7/19,November,butler,0.063533333,15
11/7/19,November,pellicer,0.285375,8
11/7/19,November,butler,0.072428571,14
11/7/19,November,pellicer,0.5195,8
11/7/19,November,butler,0.113333333,12
11/7/19,November,pellicer,0.25675,8
11/7/19,November,butler,0.1765,10
11/7/19,November,pellicer,0.254571429,7
11/7/19,November,butler,0.245375,8
11/7/19,November,pellicer,0.2115,6
11/8/19,November,butler,0.266833333,6
11/8/19,November,pellicer,0.572166667,6
11/8/19,November,butler,0.2954,5
11/8/19,November,pellicer,0.5558,5
11/8/19,November,butler,0.2725,4
11/8/19,November,pellicer,0.80525,4
11/8/19,November,butler,0.054666667,6
11/8/19,November,pellicer,0.842,4
11/8/19,November,butler,0.071888889,9
11/8/19,November,pellicer,0.549333333,6
11/8/19,November,butler,0.081083333,12
11/8/19,November,pellicer,0.355166667,6
11/8/19,November,butler,0.074538462,13
11/8/19,November,pellicer,0.319571429,7
11/8/19,November,butler,0.0905,14
11/8/19,November,pellicer,0.21825,8
11/8/19,November,butler,0.1118,15
11/8/19,November,pellicer,0.258125,8
11/8/19,November,butler,0.126785714,14
11/8/19,November,pellicer,0.189125,8
11/8/19,November,butler,0.08875,12
11/8/19,November,pellicer,0.11,8
11/8/19,November,butler,0.15,9
11/8/19,November,pellicer,0.139142857,7
11/8/19,November,butler,0.204,7
11/8/19,November,pellicer,0.191166667,6
11/8/19,November,butler,0.1485,6
11/8/19,November,pellicer,0.157666667,6
11/8/19,November,butler,0.1325,6
11/8/19,November,pellicer,0.2078,5
11/8/19,November,butler,0.08625,8
11/8/19,November,pellicer,0.3306,5
11/8/19,November,butler,0.099818182,11
11/8/19,November,pellicer,0.334333333,6
11/8/19,November,butler,0.089461538,13
11/8/19,November,pellicer,0.156428571,7
11/8/19,November,butler,0.112266667,15
11/8/19,November,pellicer,0.219875,8
11/8/19,November,butler,0.127125,16
11/8/19,November,pellicer,0.231111111,9
11/8/19,November,butler,0.108882353,17
11/8/19,November,pellicer,0.278333333,9
11/8/19,November,butler,0.130941176,17
11/8/19,November,pellicer,0.2496,10
11/8/19,November,butler,0.080133333,15
11/8/19,November,pellicer,0.195,10
11/8/19,November,butler,0.091076923,13
11/8/19,November,pellicer,0.177555556,9
11/9/19,November,butler,0.092818182,11
11/9/19,November,pellicer,0.12925,8
11/9/19,November,butler,0.098555556,9
11/9/19,November,pellicer,0.145625,8
11/9/19,November,butler,0.12,8
11/9/19,November,pellicer,0.128285714,7
11/9/19,November,butler,0.122333333,9
11/9/19,November,pellicer,0.184571429,7
11/9/19,November,butler,0.088454545,11
11/9/19,November,pellicer,0.164,7
11/9/19,November,butler,0.103461538,13
11/9/19,November,pellicer,0.156375,8
11/9/19,November,butler,0.093333333,15
11/9/19,November,pellicer,0.231555556,9
11/9/19,November,butler,0.136235294,17
11/9/19,November,pellicer,0.2752,10
11/9/19,November,butler,0.124210526,19
11/9/19,November,pellicer,0.332909091,11
11/9/19,November,butler,0.144842105,19
11/9/19,November,pellicer,0.283181818,11
11/9/19,November,butler,0.125823529,17
11/9/19,November,pellicer,0.269909091,11
11/9/19,November,butler,0.0848,15
11/9/19,November,pellicer,0.198,11
11/9/19,November,butler,0.113230769,13
11/9/19,November,pellicer,0.1614,10
11/9/19,November,butler,0.128818182,11
11/9/19,November,pellicer,0.158222222,9
11/9/19,November,butler,0.153333333,9
11/9/19,November,pellicer,0.206875,8
11/9/19,November,butler,0.157375,8
11/9/19,November,pellicer,0.205,8
11/9/19,November,butler,0.103111111,9
11/9/19,November,pellicer,0.151625,8
11/9/19,November,butler,0.089416667,12
11/9/19,November,pellicer,0.237875,8
11/9/19,November,butler,0.100285714,14
11/9/19,November,pellicer,0.182888889,9
11/9/19,November,butler,0.1125625,16
11/9/19,November,pellicer,0.176555556,9
11/9/19,November,butler,0.148470588,17
11/9/19,November,pellicer,0.2949,10
11/9/19,November,butler,0.089764706,17
11/9/19,November,pellicer,0.1716,10
11/9/19,November,butler,0.097333333,15
11/9/19,November,pellicer,0.1903,10
11/9/19,November,butler,0.102769231,13
11/9/19,November,pellicer,0.233555556,9
11/10/19,November,butler,0.188363636,11
11/10/19,November,pellicer,0.227333333,9
11/10/19,November,butler,0.239,9
11/10/19,November,pellicer,0.393125,8
11/10/19,November,butler,0.283571429,7
11/10/19,November,pellicer,0.263857143,7
11/10/19,November,butler,0.2928,5
11/10/19,November,pellicer,0.411166667,6
11/10/19,November,butler,0.053714286,7
11/10/19,November,pellicer,0.486,6
11/10/19,November,butler,0.0776,10
11/10/19,November,pellicer,0.235,7
11/10/19,November,butler,0.083923077,13
11/10/19,November,pellicer,0.356375,8
11/10/19,November,butler,0.080266667,15
11/10/19,November,pellicer,0.305333333,9
11/10/19,November,butler,0.095882353,17
11/10/19,November,pellicer,0.326333333,9
11/10/19,November,butler,0.104823529,17
11/10/19,November,pellicer,0.265,10
11/10/19,November,butler,0.10825,16
11/10/19,November,pellicer,0.2,10
11/10/19,November,butler,0.108357143,14
11/10/19,November,pellicer,0.178,10
11/10/19,November,butler,0.128181818,11
11/10/19,November,pellicer,0.380222222,9
11/10/19,November,butler,0.177333333,9
11/10/19,November,pellicer,0.569125,8
11/10/19,November,butler,0.209142857,7
11/10/19,November,pellicer,0.206571429,7
11/10/19,November,butler,0.267,6
11/10/19,November,pellicer,0.198142857,7
11/10/19,November,butler,0.1524,5
11/10/19,November,pellicer,0.4185,6
11/10/19,November,butler,0.114125,8
11/10/19,November,pellicer,0.598166667,6
11/10/19,November,butler,0.102090909,11
11/10/19,November,pellicer,0.475428571,7
11/10/19,November,butler,0.066307692,13
11/10/19,November,pellicer,0.2345,8
11/10/19,November,butler,0.073933333,15
11/10/19,November,pellicer,0.140375,8
11/10/19,November,butler,0.090125,16
11/10/19,November,pellicer,0.159444444,9
11/10/19,November,butler,0.098666667,15
11/10/19,November,pellicer,0.194888889,9
11/10/19,November,butler,0.095692308,13
11/10/19,November,pellicer,0.3765,8
11/11/19,November,butler,0.1717,10
11/11/19,November,pellicer,0.3,8
11/11/19,November,butler,0.2445,8
11/11/19,November,pellicer,0.415857143,7
11/11/19,November,butler,0.357666667,6
11/11/19,November,pellicer,0.273166667,6
11/11/19,November,butler,0.3545,4
11/11/19,November,pellicer,0.2714,5
11/11/19,November,butler,0.25,3
11/11/19,November,pellicer,0.308,5
11/11/19,November,butler,0.108333333,6
11/11/19,November,pellicer,0.4766,5
11/11/19,November,butler,0.0813,10
11/11/19,November,pellicer,0.303666667,6
11/11/19,November,butler,0.060230769,13
11/11/19,November,pellicer,0.185428571,7
11/11/19,November,butler,0.072066667,15
11/11/19,November,pellicer,0.30175,8
11/11/19,November,butler,0.09925,16
11/11/19,November,pellicer,0.23,9
11/11/19,November,butler,0.1041875,16
11/11/19,November,pellicer,0.275888889,9
11/11/19,November,butler,0.084214286,14
11/11/19,November,pellicer,0.239666667,9
11/11/19,November,butler,0.109727273,11
11/11/19,November,pellicer,0.229625,8
11/11/19,November,butler,0.185888889,9
11/11/19,November,pellicer,0.387,7
11/11/19,November,butler,0.24,7
11/11/19,November,pellicer,0.1575,6
11/11/19,November,butler,0.2594,5
11/11/19,November,pellicer,0.429333333,6
11/11/19,November,butler,0.257333333,3
11/11/19,November,pellicer,0.579,5
11/11/19,November,butler,0.07875,4
11/11/19,November,pellicer,0.6306,5
11/11/19,November,butler,0.114571429,7
11/11/19,November,pellicer,0.5624,5
11/11/19,November,butler,0.0571,10
11/11/19,November,pellicer,0.3505,6
11/11/19,November,butler,0.0765,12
11/11/19,November,pellicer,0.210285714,7
11/11/19,November,butler,0.085214286,14
11/11/19,November,pellicer,0.212571429,7
11/11/19,November,butler,0.110714286,14
11/11/19,November,pellicer,0.174125,8
11/11/19,November,butler,0.066615385,13
11/11/19,November,pellicer,0.308,8
11/12/19,November,butler,0.1531,10
11/12/19,November,pellicer,0.609857143,7
11/12/19,November,butler,0.232142857,7
11/12/19,November,pellicer,0.259333333,6
11/12/19,November,butler,0.3542,5
11/12/19,November,pellicer,0.4746,5
11/12/19,November,butler,0.404,3
11/12/19,November,pellicer,0.38375,4
11/12/19,November,butler,0.3115,2
11/12/19,November,pellicer,0.633333333,3
11/12/19,November,butler,0.129333333,3
11/12/19,November,pellicer,0.367333333,3
11/12/19,November,butler,0.127428571,7
11/12/19,November,pellicer,0.6815,4
11/12/19,November,butler,0.0637,10
11/12/19,November,pellicer,0.1856,5
11/12/19,November,butler,0.088923077,13
11/12/19,November,pellicer,0.456333333,6
11/12/19,November,butler,0.095133333,15
11/12/19,November,pellicer,0.404428571,7
11/12/19,November,butler,0.1178125,16
11/12/19,November,pellicer,0.210625,8
11/12/19,November,butler,0.115933333,15
11/12/19,November,pellicer,0.449,8
11/12/19,November,butler,0.134166667,12
11/12/19,November,pellicer,0.354857143,7
11/12/19,November,butler,0.214666667,9
11/12/19,November,pellicer,0.340142857,7
11/12/19,November,butler,0.276857143,7
11/12/19,November,pellicer,0.365166667,6
11/12/19,November,butler,0.4065,4
11/12/19,November,pellicer,0.3426,5
11/12/19,November,butler,0.385,3
11/12/19,November,pellicer,0.72475,4
11/12/19,November,pellicer,0.685,3
11/12/19,November,pellicer,1.517,3
11/12/19,November,pellicer,0.6925,4
11/12/19,November,pellicer,0.211,5
11/12/19,November,pellicer,0.165,6
11/12/19,November,pellicer,0.193571429,7
11/12/19,November,pellicer,0.286857143,7
11/13/19,November,pellicer,0.283428571,7
11/13/19,November,pellicer,0.269333333,6
11/13/19,November,pellicer,0.1334,5
11/13/19,November,pellicer,0.31575,4
11/13/19,November,pellicer,0.58275,4
11/13/19,November,pellicer,0.3205,4
11/13/19,November,pellicer,0.1362,5
11/13/19,November,pellicer,0.202333333,6
11/13/19,November,pellicer,0.273428571,7
11/13/19,November,pellicer,0.310666667,9
11/13/19,November,pellicer,0.3079,10
11/13/19,November,pellicer,0.3127,10
11/13/19,November,pellicer,0.322363636,11
11/13/19,November,pellicer,0.225,10
11/13/19,November,pellicer,0.2277,10
11/13/19,November,pellicer,0.107111111,9
11/13/19,November,pellicer,0.198875,8
11/13/19,November,pellicer,0.173857143,7
11/13/19,November,pellicer,0.136333333,6
11/13/19,November,pellicer,0.198833333,6
11/13/19,November,pellicer,0.222285714,7
11/13/19,November,pellicer,0.2465,8
11/13/19,November,pellicer,0.293666667,9
11/13/19,November,pellicer,0.314111111,9
11/14/19,November,pellicer,0.221666667,9
11/14/19,November,pellicer,0.2,9
11/14/19,November,pellicer,0.216375,8
11/14/19,November,pellicer,0.278571429,7
11/14/19,November,pellicer,0.264333333,6
11/14/19,November,pellicer,0.265,6
11/14/19,November,pellicer,0.3522,5
11/14/19,November,pellicer,0.242666667,6
11/14/19,November,pellicer,0.274857143,7
11/14/19,November,pellicer,0.269875,8
11/14/19,November,pellicer,0.309555556,9
11/14/19,November,pellicer,0.2707,10
11/14/19,November,pellicer,0.1972,10
11/14/19,November,pellicer,0.2984,10
11/14/19,November,pellicer,0.129666667,9
11/14/19,November,pellicer,0.140222222,9
11/14/19,November,pellicer,0.108625,8
11/14/19,November,pellicer,0.216571429,7
11/14/19,November,pellicer,0.293,6
11/14/19,November,pellicer,0.284833333,6
11/14/19,November,pellicer,0.342,6
11/14/19,November,pellicer,0.268,7
11/14/19,November,pellicer,0.277875,8
11/14/19,November,pellicer,0.20575,8
11/15/19,November,pellicer,0.186625,8
11/15/19,November,pellicer,0.15025,8
11/15/19,November,pellicer,0.287428571,7
11/15/19,November,pellicer,0.207285714,7
11/15/19,November,pellicer,0.342833333,6
11/15/19,November,pellicer,0.232,5
11/15/19,November,pellicer,0.5688,5
11/15/19,November,pellicer,0.1718,5
11/15/19,November,pellicer,0.202333333,6
11/15/19,November,pellicer,0.247428571,7
11/15/19,November,pellicer,0.283875,8
11/15/19,November,pellicer,0.171,8
11/15/19,November,pellicer,0.240555556,9
11/15/19,November,pellicer,0.286333333,9
11/15/19,November,pellicer,0.297444444,9
11/15/19,November,pellicer,0.2975,8
11/15/19,November,pellicer,0.283285714,7
11/15/19,November,pellicer,0.553666667,6
11/15/19,November,pellicer,0.362666667,6
11/15/19,November,pellicer,0.1672,5
11/15/19,November,pellicer,0.548,5
11/15/19,November,pellicer,0.343,5
11/15/19,November,pellicer,0.172,6
11/15/19,November,pellicer,0.239428571,7
11/16/19,November,pellicer,0.156714286,7
11/16/19,November,pellicer,0.274285714,7
11/16/19,November,pellicer,0.236857143,7
11/16/19,November,pellicer,0.320166667,6
11/16/19,November,pellicer,0.2656,5
11/16/19,November,pellicer,0.54025,4
11/16/19,November,pellicer,0.22575,4
11/16/19,November,pellicer,0.772333333,3
11/16/19,November,pellicer,0.384333333,3
11/16/19,November,pellicer,0.325,5
11/16/19,November,pellicer,0.233833333,6
11/16/19,November,pellicer,0.232142857,7
11/16/19,November,pellicer,0.240875,8
11/16/19,November,pellicer,0.262375,8
11/16/19,November,pellicer,0.2245,8
11/16/19,November,pellicer,0.1695,8
11/16/19,November,pellicer,0.21025,8
11/16/19,November,pellicer,0.134857143,7
11/16/19,November,pellicer,0.106333333,6
11/16/19,November,pellicer,0.1456,5
11/16/19,November,pellicer,0.4524,5
11/16/19,November,pellicer,0.1204,5
11/16/19,November,pellicer,0.420666667,6
11/16/19,November,pellicer,0.212714286,7
11/17/19,November,pellicer,0.274571429,7
11/17/19,November,pellicer,0.235625,8
11/17/19,November,pellicer,0.24375,8
11/17/19,November,pellicer,0.197625,8
11/17/19,November,pellicer,0.06425,8
11/17/19,November,pellicer,0.142,7
11/17/19,November,pellicer,0.254166667,6
11/17/19,November,pellicer,0.2902,5
11/17/19,November,pellicer,0.196,5
11/17/19,November,pellicer,0.4672,5
11/17/19,November,pellicer,0.3405,6
11/17/19,November,pellicer,0.239714286,7
11/17/19,November,pellicer,0.208875,8
11/17/19,November,pellicer,0.318444444,9
11/17/19,November,pellicer,0.2388,10
11/17/19,November,pellicer,0.2438,10
11/17/19,November,pellicer,0.1909,10
11/17/19,November,pellicer,0.182555556,9
11/17/19,November,pellicer,0.202625,8
11/17/19,November,pellicer,0.120571429,7
11/17/19,November,pellicer,0.419833333,6
11/17/19,November,pellicer,0.353,6
11/17/19,November,pellicer,0.525666667,6
11/17/19,November,pellicer,0.488166667,6
11/18/19,November,pellicer,0.294142857,7
