reef.id,date,nerr.zone,nsf.site,quad.no,organism.type,size,sex,notes
BU2,8/9/19,butler,moses,5,mudcrab,17,f,
BU2,8/9/19,butler,moses,5,mudcrab,20,m,
BU2,8/9/19,butler,moses,5,mudcrab,13,f,
BU2,8/9/19,butler,moses,5,mudcrab,21,f,
BU2,8/9/19,butler,moses,5,mudcrab,14,f,
BU2,8/9/19,butler,moses,5,mudcrab,24,m,
BU2,8/9/19,butler,moses,5,mudcrab,21,m,
BU2,8/9/19,butler,moses,7,mudcrab,29,m,
BU2,8/9/19,butler,moses,7,mudcrab,19,m,
BU2,8/9/19,butler,moses,7,mudcrab,24,f,
BU2,8/9/19,butler,moses,7,mudcrab,13,m,
BU2,8/9/19,butler,moses,7,mudcrab,23,m,
BU2,8/9/19,butler,moses,7,mudcrab,24,m,
BU2,8/9/19,butler,moses,7,mudcrab,15,m,
BU2,8/9/19,butler,moses,7,mudcrab,15,gf,
BU2,8/9/19,butler,moses,7,mudcrab,24,m,
BU2,8/9/19,butler,moses,7,mudcrab,21,m,
BU2,8/9/19,butler,moses,7,mudcrab,15,m,
BU2,8/9/19,butler,moses,7,mudcrab,21,m,
BU2,8/9/19,butler,moses,7,mudcrab,20,m,
BU2,8/9/19,butler,moses,7,mudcrab,18,m,
BU2,8/9/19,butler,moses,9,mudcrab,38,m,
BU2,8/9/19,butler,moses,9,mudcrab,21,m,
BU2,8/9/19,butler,moses,9,mudcrab,31,m,
BU2,8/9/19,butler,moses,9,mudcrab,,f,
BU2,8/9/19,butler,moses,9,mudcrab,27,m,
BU2,8/9/19,butler,moses,9,mudcrab,23,m,
BU2,8/9/19,butler,moses,9,mudcrab,21,m,
BU2,8/9/19,butler,moses,9,mudcrab,23,f,
BU2,8/9/19,butler,moses,9,mudcrab,19,f,
BU2,8/9/19,butler,moses,9,mudcrab,18,f,
BU2,8/9/19,butler,moses,11,mudcrab,30,m,
BU2,8/9/19,butler,moses,11,mudcrab,19,f,
BU2,8/9/19,butler,moses,11,mudcrab,14,m,
BU2,8/9/19,butler,moses,11,mudcrab,28,f,
BU2,8/9/19,butler,moses,11,mudcrab,18,f,
BU2,8/9/19,butler,moses,11,mudcrab,10,f,
BU2,8/9/19,butler,moses,11,mudcrab,24,f,
BU2,8/9/19,butler,moses,11,mudcrab,19,m,
BU2,8/9/19,butler,moses,11,mudcrab,22,m,
BU2,8/9/19,butler,moses,11,mudcrab,17,gf,
BU2,8/9/19,butler,moses,11,mudcrab,16,f,
BU2,8/9/19,butler,moses,11,mudcrab,18,f,
BU2,8/9/19,butler,moses,11,mudcrab,24,m,
BU2,8/9/19,butler,moses,11,mudcrab,27,m,
BU2,8/9/19,butler,moses,11,mudcrab,19,m,
BU2,8/9/19,butler,moses,11,mudcrab,21,m,
BU2,8/9/19,butler,moses,11,mudcrab,21,gf,
BU2,8/9/19,butler,moses,13,mudcrab,24,m,
BU2,8/9/19,butler,moses,13,mudcrab,,gf,
BU2,8/9/19,butler,moses,13,mudcrab,30,f,
BU2,8/9/19,butler,moses,13,mudcrab,20,gf,
BU2,8/9/19,butler,moses,13,mudcrab,23,m,
BU2,8/9/19,butler,moses,13,mudcrab,21,f,
BU2,8/9/19,butler,moses,13,mudcrab,20,,
BU2,8/9/19,butler,moses,13,mudcrab,23,f,
BU2,8/9/19,butler,moses,13,mudcrab,25,f,
BU2,8/9/19,butler,moses,13,mudcrab,22,m,
BU2,8/9/19,butler,moses,13,mudcrab,16,m,
BU2,8/9/19,butler,moses,13,mudcrab,16,f,
BU2,8/9/19,butler,moses,13,mudcrab,26,m,
BU2,8/9/19,butler,moses,13,mudcrab,21,f,
BU2,8/9/19,butler,moses,13,mudcrab,20,m,
BU2,8/9/19,butler,moses,13,mudcrab,16,f,
BU2,8/9/19,butler,moses,13,mudcrab,20,f,
BU2,8/9/19,butler,moses,13,mudcrab,17,f,
SA3,8/9/19,st.aug,none,5,mudcrab,26,gf,
SA3,8/9/19,st.aug,none,5,mudcrab,32,m,
SA3,8/9/19,st.aug,none,5,mudcrab,24,m,
SA3,8/9/19,st.aug,none,5,mudcrab,20,f,
SA3,8/9/19,st.aug,none,5,mudcrab,26,m,
SA3,8/9/19,st.aug,none,5,mudcrab,26,m,
SA3,8/9/19,st.aug,none,5,mudcrab,28,gf,
SA3,8/9/19,st.aug,none,5,mudcrab,22,f,
SA3,8/9/19,st.aug,none,5,mudcrab,23,f,
SA3,8/9/19,st.aug,none,5,mudcrab,23,m,
SA3,8/9/19,st.aug,none,5,mudcrab,16,f,
SA3,8/9/19,st.aug,none,5,mudcrab,16,f,
SA3,8/9/19,st.aug,none,5,mudcrab,19,f,
SA3,8/9/19,st.aug,none,5,mudcrab,18,f,
SA3,8/9/19,st.aug,none,9,mudcrab,30,m,
SA3,8/9/19,st.aug,none,9,mudcrab,22,gf,
SA3,8/9/19,st.aug,none,9,mudcrab,19,m,
SA3,8/9/19,st.aug,none,13,mudcrab,31,gf,
SA3,8/9/19,st.aug,none,13,mudcrab,28,gf,
SA3,8/9/19,st.aug,none,13,mudcrab,29,m,
SA3,8/9/19,st.aug,none,13,mudcrab,31,m,
SA3,8/9/19,st.aug,none,13,mudcrab,23,f,
SA3,8/9/19,st.aug,none,13,mudcrab,18,m,
SA3,8/9/19,st.aug,none,17,mudcrab,20,m,
SA3,8/9/19,st.aug,none,17,mudcrab,17,f,
SA3,8/9/19,st.aug,none,17,mudcrab,24,m,
SA3,8/9/19,st.aug,none,21,mudcrab,18,gf,
SA3,8/9/19,st.aug,none,21,mudcrab,23,gf,
SA3,8/9/19,st.aug,none,21,mudcrab,27,gf,
SA3,8/9/19,st.aug,none,21,mudcrab,27,m,
SA3,8/9/19,st.aug,none,21,mudcrab,26,m,
SA3,8/9/19,st.aug,none,21,mudcrab,21,m,
SA3,8/9/19,st.aug,none,21,mudcrab,17,m,
SA3,8/9/19,st.aug,none,25,mudcrab,19,f,
SA3,8/9/19,st.aug,none,25,mudcrab,30,m,
SA3,8/9/19,st.aug,none,25,mudcrab,33,m,
SA3,8/9/19,st.aug,none,25,mudcrab,33,m,
SA3,8/9/19,st.aug,none,25,mudcrab,21,gf,
